POINT_X,POINT_Y,DEM,PlnCurv,ProfCurv,Slope,TPI,TWI
896626.6454,4645259.992,225.6130066,1.84542E-05,-3.08897E-05,0.00689707,0.0125275,9.833800316
896636.0446,4645259.992,225.598999,-4.04742E-05,-0.000127924,0.407606006,0.026458699,9.862420082
896645.4439,4645259.992,225.5399933,-3.33736E-05,-6.04111E-05,0.526515007,-0.019912699,9.88586998
896654.8432,4645259.992,225.522995,-1.6561E-05,1.62155E-05,0.433091015,-0.0177307,10.04740047
896664.2424,4645259.992,225.522995,-2.51427E-05,-1.11017E-06,0.230162993,-0.00421143,10.5678997
896673.6417,4645259.992,225.522995,-1.73027E-05,1.47119E-05,0.231066003,3.05176E-05,11.16539955
896683.0409,4645259.992,225.522995,-3.49089E-05,4.56173E-05,0.179892004,3.05176E-05,11.16580009
896692.4402,4645259.992,225.522995,-3.98572E-05,6.35193E-05,0.197731003,3.05176E-05,11.16539955
896701.8395,4645259.992,225.522995,-3.64222E-05,4.3849E-05,0.428205013,3.05176E-05,11.16530037
896711.2387,4645259.992,225.522995,-4.59777E-05,3.64783E-05,0.196738005,3.05176E-05,11.16549969
896720.638,4645259.992,225.522995,-3.02632E-05,5.70341E-05,0.759552002,3.05176E-05,11.16590023
896730.0373,4645259.992,225.522995,-3.89446E-05,2.21911E-05,0.629749,3.05176E-05,11.16530037
896739.4365,4645259.992,225.522995,-1.75661E-05,-5.01386E-05,0.202629998,-0.00485229,10.0958004
896748.8358,4645259.992,225.522995,-6.6218E-05,-0.000198901,0.0204168,-0.0206146,9.691249847
896758.235,4645259.992,225.5460052,-5.6196E-05,-0.000169198,0.076691702,-0.0338898,9.64000988
896767.6343,4645259.992,225.628006,-1.4066E-05,-8.24823E-05,0.287488014,-0.0078125,9.591050148
896777.0336,4645259.992,225.7120056,-3.89439E-05,-6.6931E-05,0.482665986,0.00186157,9.672089577
896786.4328,4645259.992,225.7920074,-6.8568E-05,1.00172E-05,0.453395009,0.0164032,9.844539642
896795.8321,4645259.992,225.8240051,1.27849E-06,0.000118759,0.239148006,0.00650024,10.20259953
896805.2314,4645259.992,225.8130035,9.81909E-06,0.000169115,0.269044995,-0.023086499,9.892499924
896814.6306,4645259.992,225.8099976,-7.64817E-05,-1.6785E-05,0.523820996,-0.040542599,9.840350151
896824.0299,4645259.992,225.8679962,8.16382E-06,5.78137E-05,0.755667984,-0.00683594,9.729120255
896833.4291,4645259.992,225.9290009,-5.5248E-05,-6.25443E-05,0.664681971,0.01651,9.867420197
896842.8284,4645259.992,225.9089966,-4.39471E-05,-2.75573E-05,0.249335006,-0.021225,9.826580048
895301.3494,4645250.592,223.4290009,-1.18829E-05,1.18829E-05,0.0438,-0.064727798,9.440480232
895310.7487,4645250.592,223.423996,0.000223267,3.16613E-05,0,-0.042923,9.484550476
895320.1479,4645250.592,223.427002,-0.000353288,-0.000322031,0,-0.072250403,9.501029968
895329.5472,4645250.592,223.5859985,-0.000109435,-0.000202835,0.025828199,0.0251923,9.194769859
895338.9464,4645250.592,223.6459961,-7.11434E-06,-2.50108E-05,0.176935002,0.018859901,9.078519821
895348.3457,4645250.592,223.5859985,-4.28599E-05,2.43793E-05,0.354764014,-0.077163696,9.192410469
895357.745,4645250.592,223.5910034,0.000167389,0.000176661,0.359508008,-0.0480652,9.590620041
895367.1442,4645250.592,223.6349945,1.88205E-05,9.08541E-05,0.244238004,0.00100708,9.673509598
895376.5435,4645250.592,223.6410065,-0.000159431,-1.70847E-05,0.049337,-0.0261536,9.70965004
895385.9428,4645250.592,223.7079926,-0.000125622,2.35471E-05,0,0.00265503,9.6876297
895395.342,4645250.592,223.7429962,1.32004E-05,7.97208E-05,0,0.0139465,9.696760178
895404.7413,4645250.592,223.7230072,-2.59982E-05,-1.23447E-05,0.074436903,-0.0296783,9.653790474
895414.1405,4645250.592,223.7440033,1.93209E-05,-1.53111E-06,0.399829,-0.052215599,9.601180077
895423.5398,4645250.592,223.8509979,-1.31157E-05,1.76063E-05,0.905653,0.00924683,9.532349586
895432.9391,4645250.592,223.8760071,-9.9603E-06,-8.00216E-06,1.106789947,-0.0257263,9.532719612
895442.3383,4645250.592,223.9440002,1.50809E-05,-6.51685E-05,0.754980028,0.016082801,9.481710434
895451.7376,4645250.592,223.9620056,8.61054E-05,-6.03707E-05,0.250061989,-0.0039978,9.456119537
895461.1369,4645250.592,223.9929962,9.548E-05,-1.77578E-05,0.150270998,-0.0132446,9.488659859
895470.5361,4645250.592,224.0610046,-7.69599E-05,-0.00010301,0.138787001,0.021698,9.440839767
895479.9354,4645250.592,224.0619965,1.27992E-05,-2.28167E-05,0.376262009,0.00219727,9.45059967
895489.3346,4645250.592,224.0590057,1.96244E-05,-1.91063E-05,0.72052902,-0.022796599,9.454050064
895498.7339,4645250.592,224.0720062,-1.59886E-05,-6.6915E-05,1.519320011,-0.071548499,9.45991993
895508.1332,4645250.592,224.272995,8.95681E-06,-2.74374E-05,1.391800046,0.082672097,9.438790321
895517.5324,4645250.592,224.2929993,-8.13232E-05,-5.32226E-05,1.339630008,0.023162801,9.615059853
895526.9317,4645250.592,224.3430023,8.22911E-05,5.51908E-05,1.171329975,0.0329285,9.481320381
895536.331,4645250.592,224.3769989,0.000150676,0.000185429,1.082470059,0.020233201,9.612290382
895545.7302,4645250.592,224.371994,4.42459E-05,8.4773E-05,0.435653001,-0.013382,9.640979767
895555.1295,4645250.592,224.3939972,-5.17216E-05,9.47279E-05,0.769733012,-0.0134125,9.655590057
895564.5287,4645250.592,224.4210052,0.00017169,0.000243001,0.849978983,0.00062561,9.682660103
895573.928,4645250.592,224.4309998,-0.000105274,3.89508E-05,0.68136698,-0.00956726,9.646789551
895583.3273,4645250.592,224.4629974,-8.00378E-05,-1.92739E-05,0.640500009,0.00587463,9.566020012
895592.7265,4645250.592,224.4869995,-5.88282E-05,-1.62242E-06,0.785383999,-0.00993347,9.519049644
895602.1258,4645250.592,224.5590057,0.000101825,6.58818E-05,0.916885972,0.00875854,9.512829781
895611.525,4645250.592,224.6690063,3.98496E-05,4.21905E-05,0.822946012,0.056442302,9.530039787
895620.9243,4645250.592,224.6959991,1.14841E-05,0.000100609,0.761407971,0.035278302,9.563280106
895630.3236,4645250.592,224.6809998,0.000104292,6.41065E-05,0.745657027,-0.00210571,9.537360191
895639.7228,4645250.592,224.6880035,7.10489E-05,1.28911E-05,0.861765027,-0.0199432,9.493220329
895649.1221,4645250.592,224.7590027,8.87161E-05,-2.55021E-05,1.019639969,0.0220642,9.418339729
895658.5214,4645250.592,224.8040009,-0.000168509,-0.000100756,1.151849985,0.045623802,9.416339874
895667.9206,4645250.592,224.7590027,-1.89949E-05,-7.94877E-06,1.103500009,0.000259399,9.417090416
895677.3199,4645250.592,224.6809998,-1.01014E-05,6.31252E-05,1.008980036,-0.091125503,9.422639847
895686.7191,4645250.592,224.7310028,-4.81782E-05,3.6779E-05,1.08186996,-0.098342903,9.391469955
895696.1184,4645250.592,224.9810028,-5.65859E-05,-6.49337E-08,1.175420046,0.102310002,9.378199577
895705.5177,4645250.592,224.9929962,1.63509E-05,-5.1585E-05,1.281499982,0.0407562,9.640859604
895714.9169,4645250.592,224.9960022,0.000165564,-3.10182E-05,1.283609986,-0.00244141,9.441349983
895724.3162,4645250.592,225.0910034,0.000249106,6.2992E-05,0.817977011,0.074462898,9.182029724
895733.7155,4645250.592,225.0749969,0.000225562,6.92645E-05,0.587508976,0.055450398,9.383119583
895743.1147,4645250.592,225.0059967,0.000182993,5.48374E-05,0.609566987,0.019790599,9.435489655
895752.514,4645250.592,224.927002,4.05909E-05,4.07584E-05,0.715708017,-0.00840759,9.429699898
895761.9132,4645250.592,224.8970032,-2.38433E-05,-3.76436E-05,0.989351988,0.039092999,9.305069923
895771.3125,4645250.592,224.7330017,-0.000156113,-0.000121442,0.98279798,-0.090316802,9.606690407
895780.7118,4645250.592,224.7680054,-0.000247264,-0.000158619,0.855823994,-0.0242004,9.649370193
895790.111,4645250.592,224.8049927,-0.000179087,-0.000116948,1.213039994,-0.00564575,9.633419991
895799.5103,4645250.592,224.8419952,-0.000139241,-0.000190129,1.235450029,-0.0110931,9.587539673
895808.9096,4645250.592,224.9140015,-5.74097E-05,-0.000126015,0.971165001,0.020599401,9.473910332
895818.3088,4645250.592,224.9149933,8.11673E-05,-7.18406E-05,0.931061983,-0.019516001,9.477009773
895827.7081,4645250.592,224.9179993,8.63842E-05,-8.50025E-05,0.915619016,-0.030929601,9.474809647
895837.1073,4645250.592,224.9190063,0.000133705,-0.000102789,1.100739956,-0.028640701,9.459019661
895846.5066,4645250.592,224.9190063,3.26911E-05,-0.000153592,1.244500041,-0.016723599,9.389280319
895855.9059,4645250.592,224.923996,-1.40541E-05,-9.99385E-05,1.126039982,-9.15527E-05,9.336009979
895865.3051,4645250.592,224.8869934,-9.65282E-05,-0.000129212,1.154299974,-0.0194702,9.560549736
895874.7044,4645250.592,224.8350067,-0.000277757,-0.000182186,1.226500034,-0.091720603,9.70361042
895884.1037,4645250.592,224.9920044,-0.000129689,4.40216E-05,1.327690005,0.046050999,9.62460041
895893.5029,4645250.592,225.0189972,-0.000175791,4.69449E-05,1.180660009,0.00483704,9.762969971
895902.9022,4645250.592,225.0339966,-9.27515E-05,-6.14838E-05,1.100720048,-0.036514301,9.687979698
895912.3014,4645250.592,225.1029968,5.27663E-05,-4.57859E-06,1.071670055,-0.0105438,9.619339943
895921.7007,4645250.592,225.1909943,4.98828E-05,-6.02457E-05,0.744439006,0.029159499,9.624629974
895931.1,4645250.592,225.227005,0.000108031,1.81643E-06,0.679858983,0.00100708,9.622289658
895940.4992,4645250.592,225.3159943,-3.86898E-05,-0.000171333,0.986543,0.02771,9.60888958
895949.8985,4645250.592,225.3990021,1.35775E-05,-3.46489E-05,1.250409961,0.042953499,9.59856987
895959.2978,4645250.592,225.4309998,8.61354E-05,0.000142541,1.209669948,0.0135803,9.862199783
895968.697,4645250.592,225.4579926,4.63061E-05,0.000188069,1.090870023,-0.0131226,10.13980007
895978.0963,4645250.592,225.5169983,4.17066E-05,0.000184897,1.134349942,0.017746,10.49919987
895987.4955,4645250.592,225.522995,1.95049E-05,0.000215907,1.081369996,0.00390625,11.00640011
895996.8948,4645250.592,225.522995,1.68331E-05,0.000241377,0.908403993,3.05176E-05,11.16539955
896006.2941,4645250.592,225.522995,-2.07846E-05,0.000166039,0.990176022,3.05176E-05,11.16600037
896015.6933,4645250.592,225.522995,2.64563E-05,1.53409E-05,1.069210052,3.05176E-05,11.16600037
896025.0926,4645250.592,225.522995,2.44998E-05,3.71339E-07,1.115739942,3.05176E-05,11.16600037
896034.4919,4645250.592,225.522995,9.63627E-07,-4.93609E-06,1.102800012,3.05176E-05,11.16600037
896043.8911,4645250.592,225.522995,-6.42676E-06,2.45429E-06,1.091860056,3.05176E-05,11.16450024
896053.2904,4645250.592,225.522995,6.28478E-06,-6.70019E-08,1.095849991,-0.0101318,10.16609955
896062.6896,4645250.592,225.5240021,3.03644E-06,-1.44357E-05,1.199069977,-0.045867901,10.00580025
896072.0889,4645250.592,225.6230011,1.28689E-05,-3.8949E-05,1.048110008,0.027679401,9.799860001
896081.4882,4645250.592,225.6230011,9.5462E-05,-2.19542E-06,0.759433985,0.00102234,10.97369957
896090.8874,4645250.592,225.6230011,9.02277E-05,-1.10629E-06,0.616524994,-0.00274658,10.42450047
896100.2867,4645250.592,225.6450043,0.000105546,4.64636E-06,0.432974994,0.00942993,9.953980446
896109.6859,4645250.592,225.701004,0.000149612,4.67661E-05,0.337552011,0.053558301,10.17280006
896119.0852,4645250.592,225.6900024,7.62679E-05,-1.30539E-05,0.82494998,0.0214996,9.933349609
896128.4845,4645250.592,225.6820068,-8.98608E-06,-5.50916E-05,0.872344017,0.00318909,9.70182991
896137.8837,4645250.592,225.6950073,7.92488E-05,1.95447E-05,0.876223981,0.00622559,9.83343029
896147.283,4645250.592,225.7189941,7.57457E-05,6.46713E-06,0.854460001,0.0279541,10.4204998
896156.6823,4645250.592,225.6889954,2.89223E-05,-6.1911E-05,0.529408991,-0.0120087,10.21319962
896166.0815,4645250.592,225.7140045,2.0281E-05,-1.75175E-05,0.208171993,0.019607499,10.05160046
896175.4808,4645250.592,225.673996,9.52024E-05,2.65624E-05,0,-0.0201416,10.02540016
896184.88,4645250.592,225.6620026,5.66144E-05,3.42342E-05,0,-0.035964999,10.03899956
896194.2793,4645250.592,225.6940002,6.56067E-06,2.1592E-05,0,-0.023529099,10.05840015
896203.6786,4645250.592,225.7700043,-2.01567E-05,3.06924E-05,0,0.0342407,9.872770309
896213.0778,4645250.592,225.7839966,-6.47763E-05,8.71384E-07,0,0.032669101,10.09389973
896222.4771,4645250.592,225.776001,-7.58057E-05,-3.02419E-05,0.00401772,0.0229645,10.08510017
896231.8764,4645250.592,225.7740021,4.89458E-06,-7.83075E-06,0.049867,0.016860999,10.03450012
896241.2756,4645250.592,225.7660065,-2.06789E-06,-3.33389E-05,0.187059999,-0.00242615,10.5326004
896250.6749,4645250.592,225.7929993,-2.6652E-05,-7.74957E-05,0.397374988,0.0207367,10.29399967
896260.0741,4645250.592,225.7850037,7.28181E-05,3.92746E-05,0.456672013,-0.000549316,10.11330032
896269.4734,4645250.592,225.7890015,7.0036E-05,6.77913E-05,0.198177993,-0.0206757,9.978699684
896278.8727,4645250.592,225.8099976,9.84126E-05,-2.67355E-05,0,-0.0197144,10.17580032
896288.2719,4645250.592,225.8190002,0.000212076,7.5323E-05,0,-0.016098,10.47389984
896297.6712,4645250.592,225.822998,4.19842E-05,6.72175E-06,0,-0.00100708,10.32289982
896307.0705,4645250.592,225.822998,6.23906E-06,-0.000113668,0,0.00331116,10.77029991
896316.4697,4645250.592,225.822998,-3.07846E-05,-5.45371E-05,0,0.00183105,10.97630024
896325.869,4645250.592,225.822998,2.19139E-05,-1.22418E-05,0.0382705,-6.10352E-05,10.81210041
896335.2682,4645250.592,225.822998,-9.02906E-05,-6.61901E-05,0.262136012,-0.00315857,10.55599976
896344.6675,4645250.592,225.8220062,-0.000107229,-7.27415E-05,0.488763988,-0.00737,10.24909973
896354.0668,4645250.592,225.8209991,4.63047E-07,-1.47985E-05,0.547710001,-0.0164795,10.00249958
896363.466,4645250.592,225.8170013,0.00014229,4.75245E-05,0.405193001,-0.0432739,10.14330006
896372.8653,4645250.592,225.8289948,-9.4351E-06,-2.92533E-05,0.184419006,-0.043930098,10.15929985
896382.2646,4645250.592,225.8209991,1.27363E-05,1.73163E-05,0.101414002,-0.059295699,10.07139969
896391.6638,4645250.592,225.8220062,0.000119814,0.000161886,0.239797994,-0.0544434,10.0717001
896401.0631,4645250.592,225.8280029,2.779E-05,0.000116428,0.310826987,-0.059204102,10.10289955
896410.4623,4645250.592,225.8990021,3.42977E-06,8.65553E-05,0.395393997,-0.00364685,9.954130173
896419.8616,4645250.592,225.9309998,0.000122528,0.000180762,0.427282989,0.0148468,10.31770039
896429.2609,4645250.592,225.9340057,7.47827E-05,8.82612E-05,0.363716006,0.034301799,9.596380234
896438.6601,4645250.592,225.8309937,6.33763E-05,-8.79801E-06,0.116277002,-0.0384827,9.774990082
896448.0594,4645250.592,225.8139954,0.000108839,-1.59175E-05,0.305332005,-0.0189209,9.99864006
896457.4587,4645250.592,225.822998,6.6614E-05,-9.6177E-06,0.544642985,0.00245667,10.25699997
896466.8579,4645250.592,225.8249969,-8.05488E-05,-7.00595E-05,0.748898983,-0.0110626,9.924969673
896476.2572,4645250.592,225.826004,-3.24383E-05,2.38575E-06,0.607906997,-0.024231,9.633870125
896485.6564,4645250.592,225.8240051,0.000130963,2.11997E-05,0.206394002,-0.036102299,9.712189674
896495.0557,4645250.592,225.8560028,3.49524E-06,0.00011447,0.56291002,-0.021072401,9.875559807
896504.455,4645250.592,225.8990021,-3.41877E-05,6.6831E-05,0.60335499,0.036041301,9.913069725
896513.8542,4645250.592,225.7870026,-0.000125314,-3.68663E-05,0.593569994,-0.0490265,9.45293045
896523.2535,4645250.592,225.7100067,-0.000121385,3.6754E-05,0.41159901,-0.064727798,9.899080276
896532.6528,4645250.592,225.7189941,-0.000114718,2.69778E-05,0.135895997,-0.0125885,10.02999973
896542.052,4645250.592,225.723999,-0.000171521,-3.4356E-05,0.0532053,-0.00442505,10.47360039
896551.4513,4645250.592,225.720993,-0.000152407,-7.73057E-05,0.263976991,-0.0223694,9.996060371
896560.8505,4645250.592,225.7189941,-2.85519E-05,-1.91177E-05,0.318037987,-0.0328217,9.872300148
896570.2498,4645250.592,225.7200012,9.26123E-05,7.18134E-05,0.272372991,-0.030197101,9.901280403
896579.6491,4645250.592,225.7189941,6.21334E-05,2.68153E-05,0.258213013,-0.0249481,10.00570011
896589.0483,4645250.592,225.7200012,9.19337E-05,-3.77009E-05,0.123319998,-0.017700201,10.09700012
896598.4476,4645250.592,225.7290039,0.00010283,-6.43139E-05,0.0809239,0.000762939,10.75640011
896607.8468,4645250.592,225.7180023,5.73553E-05,-1.74579E-05,0.049267299,0.021652199,10.04100037
896617.2461,4645250.592,225.6529999,6.74082E-06,-9.63804E-05,0.041997898,0.0141144,9.588829994
896626.6454,4645250.592,225.5220032,2.60809E-05,-2.57354E-05,0.230606005,-0.070480302,9.70843029
896636.0446,4645250.592,225.5149994,-1.19914E-05,-0.000113055,0.444795996,-0.032470699,9.835900307
896645.4439,4645250.592,225.522995,-2.20857E-05,-4.21646E-05,0.636030018,-0.0119629,10.17790031
896654.8432,4645250.592,225.522995,-3.25448E-05,6.292E-06,0.554776013,-0.00210571,10.53009987
896664.2424,4645250.592,225.522995,-1.36837E-05,4.61543E-05,0.408479005,3.05176E-05,11.16530037
896673.6417,4645250.592,225.522995,-2.8039E-06,8.86437E-05,0.415405989,3.05176E-05,11.16569996
896683.0409,4645250.592,225.522995,-7.12893E-05,4.60728E-05,0.176492006,0.00149536,11.16409969
896692.4402,4645250.592,225.522995,-7.51584E-05,2.88705E-05,0.288549006,0.00431824,10.85589981
896701.8395,4645250.592,225.522995,-4.74736E-05,4.43647E-05,0.341125995,0.00506592,10.63679981
896711.2387,4645250.592,225.522995,-8.35074E-05,4.41282E-05,0.416040003,0.00360107,10.99250031
896720.638,4645250.592,225.522995,-2.5072E-05,9.00132E-05,0.508979023,0.000793457,11.16520023
896730.0373,4645250.592,225.522995,-2.61968E-06,5.46072E-05,0.467453986,3.05176E-05,11.16590023
896739.4365,4645250.592,225.522995,2.96502E-05,8.69272E-06,0.184231997,3.05176E-05,11.16450024
896748.8358,4645250.592,225.522995,3.41239E-06,-0.000164038,0.385432988,-0.00769043,9.722370148
896758.235,4645250.592,225.5509949,1.31952E-05,-0.000168812,0.609297991,-0.0111847,9.590100288
896767.6343,4645250.592,225.6300049,3.07411E-05,-9.51642E-05,0.547770023,0.008255,9.535099983
896777.0336,4645250.592,225.7109985,4.18813E-05,-7.21066E-05,0.590198994,0.00512695,9.62528038
896786.4328,4645250.592,225.7910004,6.48677E-05,4.87795E-05,0.600897014,0.016372699,9.891059875
896795.8321,4645250.592,225.8240051,2.55256E-05,2.42166E-05,0.610228002,0.0132751,10.47770023
896805.2314,4645250.592,225.8159943,4.17869E-05,0.000167199,0.504283011,-0.00280762,9.950819969
896814.6306,4645250.592,225.8159943,1.61506E-05,0.000113905,0.242311999,-0.00947571,9.774909973
896824.0299,4645250.592,225.8350067,-1.04614E-05,8.09295E-05,0.546368003,-0.022933999,9.630430222
896833.4291,4645250.592,225.8950043,-3.642E-05,-3.97478E-05,0.442229986,-0.00953674,9.534919739
896842.8284,4645250.592,225.9900055,-5.25211E-05,-9.31122E-06,0.0560285,0.043197598,9.074680328
895291.9501,4645241.193,223.746994,0,0,0,0.062713601,9.267820358
895301.3494,4645241.193,223.5390015,-3.64224E-05,-4.88993E-05,0,-0.074142501,9.438610077
895310.7487,4645241.193,223.5299988,-0.000248187,-0.000131616,0.144215003,-0.021698,9.479140282
895320.1479,4645241.193,223.5359955,-0.000157487,4.53946E-05,0.463072002,-0.040939301,9.513039589
895329.5472,4645241.193,223.5859985,-7.19282E-05,-4.17189E-05,0.52788198,-0.057861298,9.534899712
895338.9464,4645241.193,223.8419952,-1.12718E-05,-7.71588E-05,0.445962995,0.145644993,9.173480034
895348.3457,4645241.193,223.8659973,-4.0508E-05,-4.87862E-05,0.437956989,0.122603998,9.141220093
895357.745,4645241.193,223.7510071,2.42776E-05,-1.70236E-05,0.13098,0.00512695,9.423520088
895367.1442,4645241.193,223.677002,7.48224E-05,0.000145218,0,-0.063873298,9.70223999
895376.5435,4645241.193,223.7350006,-6.56831E-05,0.000114907,0,-0.0127411,9.736949921
895385.9428,4645241.193,223.8040009,-0.000204646,5.61108E-05,0.018711099,0.037094101,9.766770363
895395.342,4645241.193,223.7940063,-4.43688E-05,7.82211E-05,0.171338007,0.00643921,9.722290039
895404.7413,4645241.193,223.7640076,2.99509E-05,5.76161E-05,0.70729202,-0.044891398,9.651869774
895414.1405,4645241.193,223.8379974,2.38703E-05,5.03975E-05,1.143190026,-0.00680542,9.591179848
895423.5398,4645241.193,223.9429932,1.36094E-06,-1.44874E-05,1.048519969,0.0462646,9.567150116
895432.9391,4645241.193,223.977005,2.2553E-06,-5.7179E-05,0.815030992,0.0168152,9.533029556
895442.3383,4645241.193,224.0249939,5.31128E-05,-1.1661E-05,0.277020007,0.020599401,9.524700165
895451.7376,4645241.193,224.0529938,0.000151497,4.74714E-05,0.204058006,0.0114441,9.465780258
895461.1369,4645241.193,224.0509949,0.000135199,-3.58874E-05,0.39390099,-0.0460358,9.44519043
895470.5361,4645241.193,224.1560059,-5.05599E-05,-8.64039E-05,0.513948023,0.027679401,9.405940056
895479.9354,4645241.193,224.1670074,-1.29803E-05,-7.89046E-05,1.541859984,0.00642395,9.422789574
895489.3346,4645241.193,224.1580048,-5.24879E-05,-0.000147863,1.282289982,-0.016143801,9.42358017
895498.7339,4645241.193,224.2050018,-9.01577E-06,-7.50969E-05,1.411000013,-0.0143433,9.428819656
895508.1332,4645241.193,224.2680054,-1.43763E-05,-2.41394E-05,1.609259963,-0.0117798,9.473420143
895517.5324,4645241.193,224.2929993,1.87676E-05,5.63639E-05,1.317649961,-0.074462898,9.46088028
895526.9317,4645241.193,224.4810028,9.04924E-05,5.30345E-05,0.73398,0.084213302,9.342769623
895536.331,4645241.193,224.473999,-7.01801E-05,-6.76473E-05,0.500272989,0.027252199,9.717650414
895545.7302,4645241.193,224.4730072,9.33289E-05,9.26862E-05,0.551845014,0.00878906,9.611470222
895555.1295,4645241.193,224.470993,4.81407E-05,0.000177081,0.180712,-0.0101166,9.632490158
895564.5287,4645241.193,224.4629974,-5.9958E-05,1.26338E-05,0.487697005,-0.0285492,9.633609772
895573.928,4645241.193,224.4830017,-2.14768E-05,4.18573E-05,0.720501006,-0.029113799,9.611209869
895583.3273,4645241.193,224.5570068,1.84574E-05,5.21834E-05,0.767997026,0.020950301,9.570260048
895592.7265,4645241.193,224.5829926,-4.7725E-05,-3.27607E-05,0.681367993,-0.0145721,9.506640434
895602.1258,4645241.193,224.6829987,-9.06643E-06,-6.30529E-06,0.774203002,0.0292664,9.523409843
895611.525,4645241.193,224.7200012,8.33025E-05,7.88778E-05,0.839866996,-0.00267029,9.587590218
895620.9243,4645241.193,224.7619934,7.96744E-05,0.000135012,0.962001979,0.00157166,9.575650215
895630.3236,4645241.193,224.7859955,7.94221E-05,0.000115574,1.081110001,0.00543213,9.527899742
895639.7228,4645241.193,224.7899933,0.000118947,0.000114219,1.008119941,-0.0231323,9.500599861
895649.1221,4645241.193,224.8560028,7.81129E-05,1.87808E-05,1.018949986,0.00921631,9.44340992
895658.5214,4645241.193,224.8959961,-0.000134132,-9.39537E-06,1.042529941,0.0205383,9.476160049
895667.9206,4645241.193,224.8820038,1.55078E-05,5.25423E-05,1.217610002,0.00982666,9.462650299
895677.3199,4645241.193,224.8580017,-4.72225E-05,-3.46449E-05,1.317929983,-0.017272901,9.40939045
895686.7191,4645241.193,224.9190063,-7.8826E-05,-2.60126E-05,1.322199941,-0.00244141,9.343700409
895696.1184,4645241.193,224.9810028,-3.85363E-05,-3.05501E-05,1.25316,-0.00140381,9.424420357
895705.5177,4645241.193,224.9929962,7.60416E-05,-2.54359E-05,1.104830027,-0.048263501,9.441010475
895714.9169,4645241.193,225.0930023,0.00020969,4.57568E-05,0.958914995,0.018722501,9.554670334
895724.3162,4645241.193,225.1750031,0.000185811,3.16522E-08,0.690542996,0.070541397,10.01500034
895733.7155,4645241.193,225.1230011,0.000175835,2.00248E-05,0.615261018,-0.00320435,9.603870392
895743.1147,4645241.193,225.0950012,0.000236201,8.2115E-05,0.791538,0.00508118,9.464010239
895752.514,4645241.193,225.0350037,4.7712E-05,9.90966E-05,0.905103981,-0.00753784,9.423000336
895761.9132,4645241.193,225.0090027,-7.73488E-05,5.29959E-05,0.996276021,0.045577999,9.487380028
895771.3125,4645241.193,224.9069977,-0.00017502,4.03668E-07,1.285060048,-0.015716599,9.627570152
895780.7118,4645241.193,224.8959961,-0.000226738,-7.46498E-06,1.14786005,0.00253296,9.641659737
895790.111,4645241.193,224.9019928,-0.000225202,-2.60993E-05,0.883904994,-0.00892639,9.636839867
895799.5103,4645241.193,224.9440002,-5.8536E-05,-1.03776E-05,0.817736983,0.00352478,9.630700111
895808.9096,4645241.193,225.0110016,-4.76182E-05,1.08297E-05,0.719614983,0.036788899,9.575480461
895818.3088,4645241.193,225.0140076,7.67102E-05,2.96828E-05,0.899429977,0.00776672,9.395910263
895827.7081,4645241.193,225.0140076,0.000120015,-1.44857E-05,1.020230055,-0.00363159,9.362449646
895837.1073,4645241.193,225.0160065,0.000128687,-9.18983E-05,0.918200016,-0.00283813,9.361889839
895846.5066,4645241.193,225.0180054,8.45498E-05,-7.17688E-05,1.025560021,-0.00405884,9.348670006
895855.9059,4645241.193,225.0269928,-3.99784E-07,-9.85665E-05,1.149770021,0.0154266,9.327589989
895865.3051,4645241.193,224.9920044,-0.000174396,-0.000167927,1.273419976,0.0058136,9.334630013
895874.7044,4645241.193,224.9409943,-0.000113218,1.20061E-05,1.317780018,-0.040924098,9.63173008
895884.1037,4645241.193,224.9920044,-0.000133173,0.000106229,1.520149946,0.00498962,9.761670113
895893.5029,4645241.193,225.0299988,-0.000227385,-1.8044E-05,1.61255002,-0.00852966,9.699769974
895902.9022,4645241.193,225.1170044,-0.000191831,-6.72434E-05,1.242120028,0.0445862,9.679610252
895912.3014,4645241.193,225.1269989,-4.82179E-05,8.93683E-07,0.76265502,-0.00376892,9.710550308
895921.7007,4645241.193,225.1750031,2.02576E-05,-8.81349E-05,0.563539982,-0.0111694,9.607460022
895931.1,4645241.193,225.2649994,5.52921E-05,-0.000110561,0.918447018,0.0116425,9.606519699
895940.4992,4645241.193,225.3370056,9.66744E-05,-6.55856E-05,1.013859987,0.00801086,9.756830215
895949.8985,4645241.193,225.3860016,0.000123855,0.000130382,1.037400007,-0.0148315,9.850729942
895959.2978,4645241.193,225.4730072,3.55705E-05,0.000121774,1.111510038,0.0189362,9.693070412
895968.697,4645241.193,225.522995,9.38141E-07,0.000158133,1.105690002,0.032714799,9.911910057
895978.0963,4645241.193,225.522995,1.01359E-05,0.000201441,1.091279984,0.00881958,11.0067997
895987.4955,4645241.193,225.522995,3.13058E-05,0.000236059,1.24853003,0.000732422,11.16539955
895996.8948,4645241.193,225.522995,1.20363E-05,0.000163789,1.200240016,3.05176E-05,11.16590023
896006.2941,4645241.193,225.522995,3.20621E-05,0.000104556,1.101469994,3.05176E-05,11.16600037
896015.6933,4645241.193,225.522995,4.14179E-06,-2.58734E-06,1.106140018,3.05176E-05,11.16600037
896025.0926,4645241.193,225.522995,-1.9164E-06,2.43455E-06,1.106850028,3.05176E-05,11.16600037
